seq_id	clans	has_samases	has_ocrs	has_stpks	has_T3p0.6	has_T7p0.4	has_T7p0.6B	has_T3p0.65	has_T7p0.6A	has_T7p0.5	has_adgs	has_htgs
NC_047741.1	frozenset({'1596_mono', '26_clan', '1_clan', '14_clan', '2405_mono', 'outlier: 10_clan', '5_clan', '1992_mono', '721_mono', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047743.1	frozenset({'172_clan', '14_clan', '1_clan, 6_clan, 9_clan', '5_clan', '38_clan', '26_clan', '609_mono', '788_mono', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047746.1	frozenset({'1092_mono', '285_pair', '1_clan', '1146_mono', '960_mono', '1012_mono', '305_pair', '1669_mono', '52_clan'})	True	False	False	False	False	False	False	False	False	True	False
NC_047747.1	frozenset({'143_clan', '1_clan, 6_clan, 9_clan', '70_clan', '154_clan', '78_clan', '54_clan', '69_clan', '256_pair', '1253_mono', '27_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047748.1	frozenset({'93_clan', '1911_mono', '14_clan', '12_clan', '95_clan', '2410_mono', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '19_clan', '5_clan', 'outlier: 17_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047751.1	frozenset({'406_pair', '26_clan', '196_clan', '153_clan', '321_pair', '1387_mono', '2335_mono', '1_clan, 6_clan, 9_clan', '1778_mono', '1951_mono', '2194_mono', '533_mono', '1150_mono', '27_clan', '373_pair'})	True	False	False	False	False	False	False	False	False	True	False
NC_047755.1	frozenset({'1330_mono', '20_clan', '2002_mono', '1_clan, 6_clan, 9_clan', '33_clan', '15_clan', '79_clan', '2772_mono', '179_clan', '1317_mono', '4_clan, 8_clan'})	False	True	False	True	True	False	True	False	False	True	True
NC_047759.1	frozenset({'245_pair', '14_clan', '17_clan', '95_clan', '88_clan', '354_pair', '409_pair', '1_clan, 6_clan, 9_clan', '300_pair', '3_clan, 29_clan', '2665_mono', '5_clan', '228_pair'})	False	False	False	False	False	False	False	False	False	False	False
NC_047761.1	frozenset({'1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '79_clan', '15_clan', '4_clan, 8_clan'})	False	True	False	True	False	False	True	False	False	True	True
NC_047762.1	frozenset({'3_clan', '172_clan', '14_clan', '428_pair', '1_clan, 6_clan, 9_clan', '317_pair', '5_clan', '26_clan', '432_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047766.1	frozenset({'20_clan', '2002_mono', '1_clan, 6_clan, 9_clan', '33_clan', '15_clan', '2772_mono', '4_clan, 8_clan'})	False	True	False	True	True	False	False	False	False	True	True
NC_047768.1	frozenset({'2753_mono', '14_clan', '1_clan, 6_clan, 9_clan', '1467_mono', '1921_mono', '30_clan', '2368_mono', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047769.1	frozenset({'285_pair', '131_clan', '2148_mono', '1531_mono', '2278_mono', '1_clan', '162_clan', '33_clan', '66_clan', '397_pair', '402_pair', '150_clan', '194_clan', '1524_mono', '1676_mono'})	False	True	False	False	False	False	False	False	False	True	False
NC_047771.1	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '1436_mono', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
NC_047772.1	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '179_clan', '171_clan', '1436_mono', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
NC_047773.1	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '179_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
NC_047774.1	frozenset({'22_clan, 25_clan, 52_clan', '2002_mono', '1_clan, 6_clan, 9_clan', '15_clan', '79_clan', '2772_mono', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
NC_047777.1	frozenset({'411_pair', '1_clan, 6_clan, 9_clan', '73_clan', '284_pair', '2474_mono', '21_clan', '68_clan', '63_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047778.1	frozenset({'14_clan', '2473_mono', '95_clan', '1_clan, 6_clan, 9_clan', '30_clan', '5_clan', '38_clan', '133_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047779.1	frozenset({'1423_mono', '93_clan', '3_clan', '14_clan', '95_clan', '88_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047780.1	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '1436_mono', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
NC_047781.1	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '179_clan', '4_clan', '171_clan', '1436_mono', '4_clan, 8_clan'})	True	False	True	True	False	False	False	False	False	True	True
NC_047782.1	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '179_clan', '171_clan', '1436_mono', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
NC_047783.1	frozenset({'1327_mono', '1423_mono', '93_clan', '1911_mono', '14_clan', '3_clan', '88_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047787.1	frozenset({'14_clan', '12_clan', '95_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '80_clan', '346_pair', '5_clan', '82_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047789.1	frozenset({'20_clan', '2604_mono', '1_clan, 6_clan, 9_clan', '33_clan', '15_clan', '4_clan, 8_clan'})	False	True	False	True	True	False	False	False	False	True	True
NC_047797.2	frozenset({'22_clan, 25_clan, 52_clan', '20_clan', '1_clan, 6_clan, 9_clan', '15_clan', '4_clan, 8_clan'})	True	True	False	True	True	False	False	False	False	True	True
NC_047798.1	frozenset({'1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '15_clan', '1436_mono', '4_clan, 8_clan'})	False	True	False	True	False	False	False	False	False	True	True
NC_047799.1	frozenset({'22_clan, 25_clan, 52_clan', '113_clan', '13_clan', '235_pair', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '1436_mono', '97_clan', '205_pair', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
NC_047800.1	frozenset({'2185_mono', '172_clan', '14_clan', '1_clan, 6_clan, 9_clan', '2658_mono', '577_mono', '319_pair', '5_clan', '29_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047802.1	frozenset({'285_pair', '1035_mono', '1_clan', '2271_mono', '15_clan', '2671_mono', '125_clan', '870_mono', '116_clan', '45_clan', '184_clan', '1427_mono', '64_clan'})	False	False	False	True	False	False	False	False	False	False	True
NC_047803.1	frozenset({'285_pair', '251_pair', '2164_mono', '527_mono', '8_clan', '1_clan', '1316_mono', '2783_mono', '2294_mono', '1977_mono', '2548_mono', '1107_mono', '305_pair', '1718_mono', '2242_mono', '52_clan', '1583_mono'})	True	False	True	False	False	False	False	False	False	True	True
NC_047804.1	frozenset({'14_clan', '5_clan', '1_clan, 6_clan, 9_clan', '2084_mono', '30_clan', '172_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047805.1	frozenset({'2169_mono', '17_clan', '14_clan', '95_clan', '1_clan, 6_clan, 9_clan', '2426_mono', '5_clan', '38_clan', '133_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047806.1	frozenset({'285_pair', '1_clan', '2278_mono', '793_mono', '33_clan', '397_pair', '66_clan', '150_clan', '1524_mono', '1148_mono'})	False	True	False	False	False	False	False	False	False	True	False
NC_047807.1	frozenset({'285_pair', '1_clan', '2278_mono', '793_mono', '33_clan', '397_pair', '66_clan', '150_clan', '1488_mono', '194_clan', '1524_mono', '2218_mono', '1892_mono'})	False	True	False	False	False	False	False	False	False	True	False
NC_047808.1	frozenset({'1_clan, 6_clan, 9_clan', '73_clan', '412_pair', '33_clan', '15_clan', '21_clan', '68_clan', '63_clan'})	False	True	False	True	False	False	False	False	False	True	True
NC_047811.1	frozenset({'1423_mono', '93_clan', '1911_mono', '17_clan', '14_clan', '12_clan', '2410_mono', '1_clan, 6_clan, 9_clan', '46_clan', '1557_mono', '80_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047816.1	frozenset({'14_clan', '5_clan', '1_clan, 6_clan, 9_clan', '404_pair', '172_clan', '38_clan', '26_clan', '609_mono', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047819.1	frozenset({'22_clan, 25_clan, 52_clan', '20_clan', '2273_mono', '339_pair', '1_clan, 6_clan, 9_clan', '15_clan', '4_clan, 8_clan'})	True	True	False	True	True	False	False	False	False	True	True
NC_047821.1	frozenset({'285_pair', '1216_mono', '1_clan', '31_clan', '1871_mono', '1962_mono', '521_mono', '155_clan', '143_clan', '1020_mono', '597_mono'})	False	False	False	False	False	False	False	True	False	False	True
NC_047829.1	frozenset({'411_pair', '1_clan, 6_clan, 9_clan', '412_pair', '284_pair', '15_clan', '21_clan', '68_clan', '63_clan'})	False	False	False	True	False	False	False	False	False	False	True
NC_047831.1	frozenset({'1_clan, 6_clan, 9_clan', '2239_mono', '1063_mono', '1936_mono', '1007_mono', '1829_mono', '265_pair', '1171_mono'})	False	False	False	False	False	False	False	False	False	False	False
NC_047832.1	frozenset({'1_clan, 6_clan, 9_clan', '2145_mono', '2672_mono', '1956_mono', '1202_mono'})	False	False	False	False	False	False	False	False	False	False	False
NC_047834.1	frozenset({'1885_mono', '1_clan', '2191_mono', '316_pair', '13_clan', '177_clan', '2232_mono', '682_mono', '1918_mono', '2340_mono', '1610_mono'})	False	False	False	False	False	False	False	False	False	False	False
NC_047836.1	frozenset({'285_pair', '1216_mono', '1_clan', '31_clan', '1871_mono', '1962_mono', '521_mono', '155_clan', '143_clan', '1020_mono'})	False	False	False	False	False	False	False	True	False	False	True
NC_047840.1	frozenset({'3_clan', '172_clan', '428_pair', '1_clan, 6_clan, 9_clan', '518_mono', '10_clan', '2499_mono', '2785_mono', '5_clan', '26_clan', '270_pair'})	False	False	False	False	False	False	False	False	False	False	False
NC_047842.1	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '15_clan', '79_clan', '18_clan', '116_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
NC_047843.1	frozenset({'314_pair', '22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '15_clan', '79_clan', '2772_mono', '179_clan', '1317_mono', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
NC_047844.1	frozenset({'22_clan, 25_clan, 52_clan', '2002_mono', '1_clan, 6_clan, 9_clan', '15_clan', '79_clan', '2772_mono', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
NC_047845.1	frozenset({'659_mono', '14_clan', '1_clan, 6_clan, 9_clan', '2468_mono', '30_clan', '5_clan', '310_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047846.1	frozenset({'659_mono', '14_clan', '1_clan, 6_clan, 9_clan', '2468_mono', '30_clan', '5_clan', '310_pair', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047849.1	frozenset({'1423_mono', '93_clan', '1745_mono', '3_clan', '14_clan', '95_clan', '88_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047857.1	frozenset({'1423_mono', '93_clan', '3_clan', '14_clan', '95_clan', '88_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '2764_mono', '80_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047858.1	frozenset({'285_pair', '415_pair', '1_clan', '33_clan', '741_mono', '66_clan', '397_pair', '2659_mono'})	False	True	False	False	False	False	False	False	False	True	False
NC_047860.1	frozenset({'1037_mono', '26_clan', '1152_mono', '449_mono', '14_clan', '257_pair', '1_clan, 6_clan, 9_clan', '3_clan, 29_clan', '770_mono', '5_clan', '1260_mono', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047865.1	frozenset({'338_pair', '14_clan', '95_clan', '88_clan', '1_clan, 6_clan, 9_clan', '297_pair', '5_clan', '38_clan', '133_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047866.1	frozenset({'14_clan', '95_clan', '88_clan', '1_clan, 6_clan, 9_clan', '30_clan', '5_clan', '38_clan', '133_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047868.1	frozenset({'1571_mono', '14_clan', '606_mono', '1_clan, 6_clan, 9_clan', '2122_mono', '247_pair', '2807_mono', '588_mono', '30_clan', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047869.1	frozenset({'1571_mono', '14_clan', '606_mono', '535_mono', '1_clan, 6_clan, 9_clan', '2122_mono', '2807_mono', '588_mono', '30_clan', '5_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047873.1	frozenset({'1_clan, 6_clan, 9_clan', '166_clan', '2746_mono', '78_clan', '154_clan', '1998_mono', '54_clan', '182_clan', '27_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047874.1	frozenset({'1_clan, 6_clan, 9_clan', 'outlier: 54_clan', '78_clan', '154_clan', '143_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047883.1	frozenset({'1351_mono', '17_clan', '14_clan', '1_clan, 6_clan, 9_clan', '558_mono', '19_clan', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047886.1	frozenset({'22_clan, 25_clan, 52_clan', '8_clan', '1_clan, 6_clan, 9_clan', '15_clan', '18_clan', '369_pair', '175_clan', '2321_mono'})	True	False	True	True	False	False	False	False	False	True	True
NC_047888.1	frozenset({'138_clan', '2571_mono', '17_clan', '1598_mono', '2036_mono', '1_clan, 6_clan, 9_clan', '383_pair', '907_mono', '1630_mono', '332_pair', '2_clan', '215_pair', '459_mono'})	False	False	False	False	False	False	False	False	False	False	False
NC_047889.1	frozenset({'285_pair', '690_mono', '1_clan', '793_mono', '33_clan', '66_clan', '397_pair', '61_clan', '150_clan', '1524_mono'})	False	True	False	False	False	False	False	False	False	True	False
NC_047894.1	frozenset({'285_pair', '2744_mono', '1_clan', '98_clan', '70_clan', '2200_mono', '1042_mono', '143_clan', '123_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047895.1	frozenset({'outlier: 48_clan', '20_clan', '2002_mono', '31_clan', '1_clan, 6_clan, 9_clan', '33_clan', '179_clan', '4_clan, 8_clan'})	False	True	False	False	True	False	False	True	False	True	True
NC_047896.1	frozenset({'1351_mono', '17_clan', '14_clan', '1_clan, 6_clan, 9_clan', '558_mono', '19_clan', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047899.1	frozenset({'285_pair', '1531_mono', '1_clan', '33_clan', '66_clan', '397_pair', '61_clan', '150_clan', '1386_mono', '1524_mono'})	False	True	False	False	False	False	False	False	False	True	False
NC_047903.1	frozenset({'285_pair', '2293_mono', '1_clan', '1969_mono', '1539_mono', '2242_mono'})	False	False	False	False	False	False	False	False	False	False	False
NC_047908.1	frozenset({'4_clan, 8_clan', '18_clan, 79_clan', '1_clan, 6_clan, 9_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047917.1	frozenset({'285_pair', '127_clan', '1_clan', '1803_mono', '15_clan', '2359_mono', '1131_mono', '2685_mono', '52_clan'})	True	False	False	True	False	False	False	False	False	True	True
NC_047922.1	frozenset({'1826_mono', '2293_mono', '143_clan', '350_pair', '1_clan, 6_clan, 9_clan', '851_mono', '70_clan', '202_pair', '154_clan', '53_clan, 67_clan', '97_clan', '78_clan', '54_clan', '256_pair', '27_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047923.1	frozenset({'20_clan', '14_clan', '399_pair', '31_clan', '1_clan, 6_clan, 9_clan', '33_clan', '179_clan', '4_clan, 8_clan'})	False	True	False	False	True	False	False	True	False	True	True
NC_047927.1	frozenset({'411_pair', '307_pair', '1_clan, 6_clan, 9_clan', '15_clan', '21_clan', '63_clan', 'outlier: 73_clan'})	False	False	False	True	False	False	False	False	False	False	True
NC_047929.1	frozenset({'1327_mono', '14_clan', '12_clan', '95_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '19_clan', '346_pair', '5_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047930.1	frozenset({'3_clan', '172_clan', '14_clan', '2280_mono', '911_mono', '1_clan, 6_clan, 9_clan', '288_pair', '5_clan', '26_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047933.1	frozenset({'1421_mono', '571_mono', '172_clan', '14_clan', '1_clan, 6_clan, 9_clan', '147_clan', '30_clan', '5_clan', '29_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
NC_047934.1	frozenset({'1373_mono', '20_clan', '1113_mono', '13_clan', '2243_mono', '1_clan, 6_clan, 9_clan', '1090_mono', '56_clan', '97_clan', 'outlier: 15_clan', 'outlier: 17_clan', '701_mono'})	False	True	False	False	True	False	False	False	False	True	True
NC_047935.1	frozenset({'20_clan', '1113_mono', 'outlier: outlier: 15_clan', '1_clan, 6_clan, 9_clan', '685_mono', '728_mono', '1671_mono', '701_mono'})	False	True	False	False	True	False	False	False	False	True	True
